494, -0.119999
495, -0.119999
496, -0.119999
497, 0.369999
498, 0.369999
499, 0.369999
500, -0.56
501, -0.56
502, -0.56
503, 2.529999
504, 2.529999
505, 2.529999
506, -0.029999
507, -0.029999
508, -0.029999
509, -0.029999
510, -0.029999
511, -0.029999
512, -0.029999
513, -0.029999
514, -0.029999
515, -0.120001
516, -0.120001
517, -0.120001
518, -0.120001
519, 0.180001
520, 0.180001
521, 0.180001
522, -0.180001
523, -0.180001
524, -0.180001
525, -0.180001
526, 0.300002
527, 0.300002
528, 0.300002
529, 0.019998
530, 0.019998
531, 0.019998
532, 0.0
533, 0.0
534, 0.0
535, 0.0
536, -0.139999
537, -0.139999
538, -0.139999
539, -0.139999
540, 0.42
541, 0.42
542, 0.42
543, 0.42
544, -0.4
545, -0.4
546, -0.4
547, 0.680001
548, 0.680001
549, 0.680001
550, -0.65
551, -0.65
552, -0.65
553, -0.65
554, -0.210001
555, -0.210001
556, -0.210001
557, -0.030001
558, -0.030001
559, -0.030001
560, -0.369999
561, -0.369999
562, -0.369999
563, 0.430001
564, 0.430001
565, 0.430001
566, -0.700001
567, -0.700001
568, -0.4
569, -0.4
570, -0.02
571, -0.02
572, -0.02
573, -0.299999
574, -0.299999
575, -0.299999
576, 0.359998
578, 0.359998
579, 0.359998
580, 0.359998
581, -0.149999
582, -0.149999
583, -0.149999
584, -0.149999
585, 0.0
586, 0.0
587, 0.0
588, 0.0
589, 0.0
590, 0.11
591, 0.11
592, 0.11
594, 0.180001
595, 0.180001
596, 0.180001
597, 0.180001
598, -0.030001
599, -0.030001
600, -0.030001
601, -0.030001
602, -0.41
603, -0.41
606, -0.41
607, -0.41
608, -0.540001
609, -0.540001
610, -0.540001
611, -0.540001
612, -0.369999
613, -0.369999
614, -0.369999
615, -0.369999
616, 0.039999
617, 0.039999
618, 0.520001
619, 0.520001
620, 0.520001
621, 0.520001
622, -0.119999
623, -0.119999
624, -0.119999
625, -0.119999
626, -0.280001
627, -0.280001
628, -0.280001
629, -0.280001
630, 0.09
631, 0.09
632, 0.09
633, 0.09
634, 0.17
635, 0.17
636, 0.17
637, 0.16
638, 0.16
639, 0.16
641, 0.08
642, 0.08
643, 0.08
644, 0.08
645, 0.410002
647, 0.410002
648, -0.060001
649, -0.170001
650, -0.170001
651, -0.170001
652, 0.440001
653, 0.440001
654, 0.35
655, 0.35
656, 0.35
657, 0.35
658, -0.68
659, -0.68
660, -0.68
662, -0.68
663, 0.56
664, 0.56
665, 0.56
666, 0.56
667, 0.210001
668, 0.210001
669, 0.210001
670, -0.07
671, -0.07
672, -0.07
673, 0.059999
674, 0.059999
675, 0.059999
676, 0.059999
677, 0.059999
679, 0.14
680, 0.14
681, 0.14
682, 0.14
683, 0.14
684, 0.069999
685, 0.069999
686, 0.069999
687, 0.069999
688, 0.430001
689, 0.430001
690, 0.430001
691, 0.430001
692, -0.270001
693, -0.270001
694, -0.270001
695, -0.219999
696, -0.219999
697, -0.219999
698, 0.040001
699, 0.040001
700, -0.280001
701, -0.280001
702, -0.280001
703, -0.280001
704, -0.280001
705, 0.08
706, 0.08
707, 0.08
708, 0.08
709, -0.16
710, -0.16
711, -0.16
712, -0.16
713, 0.420001
714, 0.420001
715, 0.420001
716, -0.020001
717, -0.020001
718, -0.020001
719, -0.020001
720, 0.020001
721, 0.020001
722, 0.020001
723, 0.020001
724, 0.020001
725, 0.12
726, 0.12
727, 0.12
728, 0.12
729, -0.300001
730, -0.300001
731, -0.300001
732, -0.300001
733, 0.5
734, 0.5
735, 0.5
736, 0.210001
737, 0.210001
738, 0.210001
739, 0.210001
740, -0.02
741, -0.02
742, -0.02
743, -0.02
744, -0.119999
745, -0.119999
746, -0.119999
747, -0.119999
748, -0.119999
749, -0.190001
750, -0.190001
751, -0.190001
752, -0.17
753, -0.17
754, -0.309999
755, -0.309999
756, 0.359998
757, 0.359998
758, 0.359998
759, 0.040001
760, 0.040001
761, -0.040001
762, -0.040001
763, -0.040001
764, -0.040001
765, -0.129999
766, -0.129999
767, -0.129999
768, -0.129999
769, -0.1
770, -0.1
771, -0.1
772, -0.1
773, -0.1
774, 0.01
775, 0.01
776, 0.01
777, 0.01
779, 0.01
780, -0.479999
781, -0.479999
782, -0.479999
783, -0.030001
784, -0.030001
785, -0.299999
786, -0.299999
787, -0.299999
788, -0.299999
789, -0.299999
790, -0.040001
791, -0.040001
792, -0.040001
793, 0.42
794, 0.42
795, 0.42
796, 0.42
797, 0.200001
798, 0.200001
800, 0.200001
801, 0.200001
802, -0.32
803, -0.32
805, -0.32
806, -0.060001
807, -0.060001
808, -0.060001
809, -0.060001
810, 0.229999
811, 0.229999
812, 0.229999
813, 0.220001
814, 0.220001
815, 0.220001
816, 0.279999
817, 0.279999
818, 0.279999
819, -0.179998
820, -0.179998
821, -0.09
822, -0.09
823, -0.09
824, -0.15
825, -0.15
826, -0.15
827, -0.280001
828, -0.280001
829, -0.280001
830, -0.280001
831, -0.11
832, -0.11
833, -0.11
834, -0.119999
835, -0.119999
836, -0.119999
837, -0.119999
838, -0.74
839, -0.74
840, -0.74
841, -0.74
842, -0.080002
843, -0.080002
844, -0.080002
845, -0.080002
846, -0.109999
847, -0.109999
848, -0.109999
849, -0.109999
850, -0.02
851, -0.02
852, -0.02
853, -0.02
854, -0.02
855, -0.02
856, -0.02
857, -0.02
858, -0.02
859, -0.110001
860, -0.110001
861, -0.110001
862, -0.110001
863, 0.140002
864, 0.140002
865, 0.140002
866, 0.140002
867, -0.370001
868, -0.370001
869, -0.370001
870, -0.370001
871, -0.08
872, -0.08
873, -0.08
874, -0.08
875, 0.370001
876, 0.370001
877, 0.370001
878, 0.370001
879, 0.51
880, 0.51
882, 0.51
883, 0.51
884, 0.24
885, 0.24
886, 0.08
887, 0.08
888, 0.08
889, 0.08
890, 0.209999
891, 0.209999
892, -0.14
893, -0.14
894, -0.14
895, -0.14
896, -0.14
897, -0.149999
898, -0.149999
899, -0.149999
900, -0.149999
901, -0.190001
902, -0.190001
903, -0.190001
904, -0.309999
905, -0.309999
907, -0.309999
908, 0.479999
909, 0.479999
910, 0.479999
911, 0.479999
912, 0.39
913, 0.39
914, 0.39
915, 0.39
916, 0.39
917, -0.190001
918, -0.190001
919, -0.190001
920, 0.0
921, 0.0
922, 0.0
923, 0.0
924, 0.190001
925, 0.190001
926, 0.190001
927, 0.190001
928, -0.100001
929, -0.100001
930, -0.100001
931, -0.100001
932, 0.120001
933, 0.120001
934, 0.120001
935, 0.120001
936, -0.059999
937, -0.059999
938, -0.059999
939, -0.33
940, -0.33
941, -0.33
942, -0.33
943, 0.239999
944, 0.239999
945, 0.239999
946, 0.239999
947, 0.239999
948, -0.059999
949, -0.059999
950, -0.059999
951, -0.059999
952, -0.059999
953, 0.44
955, 0.44
956, 0.44
957, 0.44
958, -0.57
959, -0.57
960, -0.57
962, -0.12
963, -0.12
964, -0.12
965, -0.12
966, 0.800001
967, 0.800001
968, 0.800001
969, 0.800001
970, 0.33
971, 0.33
972, 0.33
973, 0.33
974, -0.200001
975, -0.200001
976, -0.200001
977, -0.200001
978, -0.58
979, -0.58
980, -0.58
981, -0.58
982, -0.450001
983, -0.450001
984, -0.450001
985, -0.450001
986, -0.759998
987, -0.759998
988, -0.759998
989, -0.759998
990, -0.570002
991, -0.570002
992, -0.570002
993, -0.570002
994, -1.279998
995, -1.279998
996, -1.279998
997, -1.279998
998, -1.279998
999, -0.57
1000, -0.57
1001, -0.57
1002, -0.57
1003, 1.059999
1004, 1.059999
1005, 1.059999
1006, 1.059999
1007, 1.059999
1008, 0.49
1009, 0.49
1010, 0.49
1011, 0.49
1012, -0.120001
1013, -0.120001
1014, -0.120001
1015, -0.759998
1016, -0.759998
1017, -0.759998
1018, -0.759998
1019, 0.529999
1020, 0.529999
1021, 0.529999
1022, 0.529999
1023, 0.529999
1024, 0.25
1025, 0.25
1026, 0.25
1027, 0.25
1028, -0.38
1029, -0.38
1030, -0.38
1031, -0.38
1032, -0.38
1033, -0.38
1034, -0.38
1035, -0.38
1036, 0.779999
1037, 0.779999
1038, 0.779999
1039, -0.359998
1040, -0.359998
1041, -0.359998
1042, -0.359998
1043, 0.319999
1044, 0.319999
1045, 0.319999
1046, 0.319999
1047, -0.24
1048, -0.24
1049, -0.24
1050, -0.24
1051, -0.319999
1052, -0.319999
1053, -0.319999
1054, -0.319999
1055, -0.319999
1056, 0.279999
1057, 0.279999
1058, 0.279999
1059, 0.279999
1060, 0.09
1061, 0.09
1062, 0.09
1063, 0.09
1064, 0.09
1065, -0.190001
1066, -0.190001
1067, -0.190001
1068, -0.190001
1069, -0.190001
1070, -0.339998
1071, -0.339998
1072, -0.339998
1073, 0.0
1074, 0.0
1075, 0.0
1076, 0.0
1077, 0.0
1078, -0.400002
1079, -0.400002
1080, -0.400002
1081, -0.400002
1082, -0.400002
1083, 0.140002
1084, 0.140002
1085, 0.140002
1086, 0.140002
1087, 0.129999
1088, 0.129999
1089, 0.129999
1090, 0.129999
1091, 0.129999
1092, 0.129999
1093, 0.620001
1094, 0.620001
1095, 0.620001
1096, 0.620001
1097, -0.370001
1098, -0.370001
1099, -0.370001
1100, -0.370001
1101, -0.370001
1102, -0.020001
1103, -0.020001
1104, -0.020001
1105, -0.020001
1106, -0.020001
1107, 0.610001
1108, 0.610001
1109, -0.52
1110, -0.52
1111, -0.52
1112, -0.52
1113, 0.03
1114, 0.03
1115, 0.03
1116, 0.03
1117, 1.09
1118, 1.09
1119, 1.09
1120, 1.09
1121, 1.09
1122, 0.38
1123, 0.38
1124, 0.310001
1125, 0.310001
1126, 0.369999
1127, 0.369999
1128, 0.369999
1129, 0.369999
1130, 0.0
1131, 0.0
1132, 0.0
1133, 0.049999
1134, -0.109999
1135, -0.109999
1136, -0.109999
1137, -0.109999
1138, -0.03
1139, -0.03
1140, 0.33
1141, 0.33
1142, 0.33
1143, 0.1
1144, 0.1
1145, 0.1
1146, 0.1
1147, 0.0
1148, 0.0
1149, 0.0
1150, 0.0
1151, 0.25
1152, 0.25
1153, 0.25
1154, -0.219999
1155, -0.219999
1156, 0.729999
1157, 0.729999
1158, 0.34
1159, 0.34
1160, -0.399999
1161, -0.399999
1162, -0.399999
1163, -0.399999
1164, 0.099998
1165, 0.099998
1166, 0.099998
1167, 0.099998
1168, 0.310002
1170, 0.310002
1171, 0.310002
1172, 0.310002
1173, -0.220002
1175, -0.220002
1176, -0.220002
1177, -0.220002
1178, -0.289999
1179, -0.289999
1180, -0.289999
1181, -0.289999
1182, -0.08
1183, -0.08
1184, -0.08
1185, -0.08
1186, -0.08
1187, -0.159999
1188, -0.159999
1189, -0.159999
1190, -0.140002
1191, -0.140002
1192, -0.140002
1193, -0.039999
1194, -0.039999
1195, -0.039999
1196, 0.020001
1197, 0.020001
1198, 0.020001
1199, -0.270001
1200, -0.270001
1201, -0.270001
1202, -0.2
1203, -0.2
1204, -0.2
1205, -0.2
1207, -0.16
1208, 0.01
1209, 0.01
1210, 0.01
1211, -1.620001
1212, -1.620001
1213, -1.620001
1214, 0.580002
1215, 0.580002
1216, 0.580002
1217, 0.580002
1218, 0.019998
1219, 0.019998
1221, 0.310002
1222, 0.310002
1223, 0.25
1225, 0.25
1226, 0.199999
1227, 0.199999
1228, 0.199999
1229, -0.14
1230, -0.14
1231, -0.16
1232, -0.16
1233, -0.16
1234, -0.03
1235, -0.03
1236, -0.03
1237, 0.08
1238, 0.08
1239, 0.08
1240, 0.08
1241, -0.07
1242, -0.07
1243, -0.07
1244, -0.07
1245, 0.32
1246, 0.32
1247, -0.129999
1248, -0.129999
1249, -0.49
1250, -0.49
1251, 0.529999
1252, 0.529999
1253, 0.529999
1254, 0.01
1255, -0.34
1256, -0.34
1257, -0.42
1258, -0.42
1259, 0.04
1260, 0.04
1261, 0.04
1262, -0.61
1263, -0.61
1264, 0.33
1266, 0.33
1267, 0.36
1268, 0.36
1270, 0.36
1271, 0.39
1272, 0.39
1273, 0.39
1274, -0.520001
1275, -0.520001
1276, -0.449999
1277, 0.369999
1278, 0.369999
1279, 0.369999
1280, 0.25
1281, 0.25
1282, 0.25
1283, 0.510001
1284, -0.370001
1285, -0.370001
1286, -0.370001
1287, -0.75
1288, -0.75
1289, -0.75
1290, -0.75
1291, -0.119999
1292, -0.119999
1293, -0.119999
1294, -0.280001
1295, -0.280001
1296, -0.6
1297, -0.6
1298, -0.6
1299, -0.629999
1300, -0.629999
1301, 0.489999
1302, 0.489999
1303, 0.489999
1304, 0.08
1305, 0.08
1306, 0.08
1307, -0.75
1308, -0.75
1309, -0.75
1310, -0.75
1311, 0.06
1312, 0.06
1313, -1.039999
1314, -1.039999
1315, -1.039999
1316, -1.039999
1317, -1.039999
1318, -1.039999
1319, 0.229999
1320, 0.229999
1321, -0.95
1322, -0.95
1323, 0.0
1324, 0.0
1325, 0.470001
1326, 0.470001
1327, 0.470001
1328, -0.200001
1329, -0.200001
1330, -0.200001
1331, 0.549999
1332, 0.549999
1333, 0.549999
1334, -0.289999
1335, -0.289999
1336, -0.319999
1337, 0.68
1338, 0.68
1339, -0.310001
1340, -0.310001
1341, -0.310001
1342, -0.65
1343, -0.65
1344, -0.65
1345, 0.27
1346, 0.440001
1347, 0.440001
1348, 0.440001
1349, 0.440001
1350, -0.650002
1351, -0.650002
1352, 0.040001
1353, 0.040001
1354, 0.040001
1355, -0.28
1356, -0.28
1357, -0.14
1358, -0.14
1359, 2.17
1360, 2.17
1361, 0.430001
1362, 0.430001
1363, 0.430001
1364, 0.430001
1365, 0.430001
1366, 0.729999
1367, 0.729999
1368, 0.619999
1369, 0.619999
1370, -0.029999
1371, -0.029999
1372, 0.119999
1373, 0.119999
1374, 0.08
1375, 0.08
1376, -0.509998
1377, -0.509998
1378, -0.509998
1379, 0.199999
1380, 0.199999
1381, 0.28
1382, 0.28
1383, -0.19
1384, -0.19
1385, -0.19
1386, -0.23
1387, -0.23
1388, -0.23
1389, 0.65
1390, 0.65
1391, 0.07
1392, 0.07
1393, 0.07
1394, -0.029999
1395, -0.029999
1396, -0.029999
1397, -0.029999
1398, -0.070002
1399, -0.070002
1400, 0.34
1401, -0.09
1402, -0.09
1403, -0.09
1404, 0.560002
1405, 0.560002
1406, -0.230002
